subject2,WhiteDirectMean,BlackDirectMean,WhiteIndirectMean,BlackIndirectMean,Indirect,Direct,IndirectR,DirectR,Condition,age,ethnicity,gender,Site,USvIT,ConditionF,USvITF
15,2,2.8333333333333335,2.5833333333333335,2.5416666666666665,0.04166666666666696,-0.8333333333333335,1.0163934426229508,0.7058823529411764,-1,20,Caucasico/Europeo,2,Genova,1,-1,1
16,2.4166666666666665,2.5833333333333335,2.7916666666666665,2.4583333333333335,0.33333333333333304,-0.16666666666666696,1.135593220338983,0.9354838709677418,1,20,Caucasico/Europeo,2,Genova,1,1,1
17,3.4166666666666665,3.5,3.3333333333333335,3.7083333333333335,-0.375,-0.08333333333333348,0.898876404494382,0.9761904761904762,-1,20,Caucasico/Europeo,2,Genova,1,-1,1
18,2.4166666666666665,2.5,2.5833333333333335,2.7083333333333335,-0.125,-0.08333333333333348,0.9538461538461539,0.9666666666666666,1,19,Caucasico/Europeo,2,Genova,1,1,1
19,2.75,2.8333333333333335,3.0416666666666665,2.875,0.16666666666666652,-0.08333333333333348,1.0579710144927537,0.9705882352941176,-1,21,Caucasico/Europeo,2,Genova,1,-1,1
20,2.75,2.5833333333333335,2.375,2.7916666666666665,-0.4166666666666665,0.16666666666666652,0.8507462686567164,1.064516129032258,1,20,Caucasico/Europeo,2,Genova,1,1,1
21,2.8333333333333335,2.5,2.25,2.625,-0.375,0.3333333333333335,0.8571428571428571,1.1333333333333333,-1,20,Caucasico/Europeo,2,Genova,1,-1,1
22,1.9166666666666667,3.1666666666666665,2.5416666666666665,3.125,-0.5833333333333335,-1.2499999999999998,0.8133333333333332,0.605263157894737,1,21,Caucasico/Europeo,2,Genova,1,1,1
23,2,2.6666666666666665,2.2916666666666665,2.6666666666666665,-0.375,-0.6666666666666665,0.859375,0.75,-1,20,Caucasico/Europeo,2,Genova,1,-1,1
24,2.4166666666666665,1.75,3.0833333333333335,2.75,0.3333333333333335,0.6666666666666665,1.1212121212121213,1.380952380952381,1,20,Caucasico/Europeo,2,Genova,1,1,1
25,2.75,2.8333333333333335,2.1666666666666665,2.875,-0.7083333333333335,-0.08333333333333348,0.753623188405797,0.9705882352941176,-1,20,Caucasico/Europeo,2,Genova,1,-1,1
26,2.4166666666666665,2.6666666666666665,2.375,2.5416666666666665,-0.16666666666666652,-0.25,0.9344262295081968,0.90625,1,20,Caucasico/Europeo,2,Genova,1,1,1
27,2.75,2.6666666666666665,2.9166666666666665,2.9583333333333335,-0.04166666666666696,0.08333333333333348,0.9859154929577464,1.03125,-1,26,Caucasico/Europeo,2,Genova,1,-1,1
28,2.5,2.9166666666666665,2.6666666666666665,3.5833333333333335,-0.916666666666667,-0.4166666666666665,0.7441860465116278,0.8571428571428572,1,19,Caucasico/Europeo,2,Genova,1,1,1
29,3.3333333333333335,2.8333333333333335,3.125,2.9166666666666665,0.20833333333333348,0.5,1.0714285714285714,1.1764705882352942,-1,19,Caucasico/Europeo,2,Genova,1,-1,1
30,2.6666666666666665,3,3.1666666666666665,3.125,0.04166666666666652,-0.3333333333333335,1.0133333333333332,0.8888888888888888,1,20,Caucasico/Europeo,2,Genova,1,1,1
31,1.75,2.0833333333333335,2.4583333333333335,2.5416666666666665,-0.08333333333333304,-0.3333333333333335,0.9672131147540984,0.84,-1,19,Caucasico/Europeo,1,Genova,1,-1,1
32,2.3333333333333335,2.25,1.9166666666666667,2.625,-0.7083333333333333,0.08333333333333348,0.7301587301587302,1.0370370370370372,1,25,Caucasico/Europeo,2,Genova,1,1,1
33,2.4166666666666665,1.9166666666666667,2.25,2.2916666666666665,-0.04166666666666652,0.4999999999999998,0.9818181818181819,1.2608695652173911,-1,19,Caucasico/Europeo,2,Genova,1,-1,1
34,2.5416666666666665,2.2916666666666665,2.5625,2.375,0.1875,0.25,1.0789473684210527,1.1090909090909091,1,42,Caucasico/Europeo,2,Genova,1,1,1
35,3.5833333333333335,3.75,3.4166666666666665,3.4166666666666665,0,-0.16666666666666652,1,0.9555555555555556,-1,20,Caucasico/Europeo,2,Genova,1,-1,1
36,2.8333333333333335,3.0833333333333335,3.0416666666666665,2.875,0.16666666666666652,-0.25,1.0579710144927537,0.918918918918919,1,20,Caucasico/Europeo,2,Genova,1,1,1
37,3.1666666666666665,3,2.875,2.9583333333333335,-0.08333333333333348,0.16666666666666652,0.9718309859154929,1.0555555555555556,-1,21,Caucasico/Europeo,2,Genova,1,-1,1
38,2.4166666666666665,2.1666666666666665,2.4166666666666665,2,0.4166666666666665,0.25,1.2083333333333333,1.1153846153846154,1,19,Caucasico/Europeo,1,Genova,1,1,1
39,2.75,2.9166666666666665,3.0833333333333335,3.375,-0.2916666666666665,-0.16666666666666652,0.9135802469135803,0.942857142857143,-1,24,Altro,1,Genova,1,-1,1
40,2.5,2.3333333333333335,2.4583333333333335,2.375,0.08333333333333348,0.16666666666666652,1.0350877192982457,1.0714285714285714,1,23,Caucasico/Europeo,1,Genova,1,1,1
41,2.25,2.5,2.5416666666666665,2.75,-0.20833333333333348,-0.25,0.9242424242424242,0.9,-1,19,Caucasico/Europeo,2,Genova,1,-1,1
42,2.1666666666666665,2.6666666666666665,2.0833333333333335,2.5833333333333335,-0.5,-0.5,0.8064516129032259,0.8125,1,20,Caucasico/Europeo,2,Genova,1,1,1
43,2.5,2.4166666666666665,2.5416666666666665,2.625,-0.08333333333333348,0.08333333333333348,0.9682539682539681,1.0344827586206897,-1,19,Caucasico/Europeo,2,Genova,1,-1,1
44,3.1666666666666665,2.75,3,2.75,0.25,0.4166666666666665,1.0909090909090908,1.1515151515151514,1,19,Caucasico/Europeo,2,Genova,1,1,1
45,2.1666666666666665,2.3333333333333335,2.6666666666666665,2.4583333333333335,0.20833333333333304,-0.16666666666666696,1.0847457627118642,0.9285714285714285,-1,19,Caucasico/Europeo,2,Genova,1,-1,1
46,2.0833333333333335,1.75,2.875,2.8333333333333335,0.04166666666666652,0.3333333333333335,1.0147058823529411,1.1904761904761905,1,21,Caucasico/Europeo,1,Genova,1,1,1
47,1.8333333333333333,1.9166666666666667,2.75,3,-0.25,-0.08333333333333348,0.9166666666666666,0.9565217391304347,-1,23,Caucasico/Europeo,2,Genova,1,-1,1
48,2.9166666666666665,2.9166666666666665,2.9166666666666665,2.9583333333333335,-0.04166666666666696,0,0.9859154929577464,1,1,22,Caucasico/Europeo,1,Genova,1,1,1
49,2.5,2.0833333333333335,2.4166666666666665,2.5833333333333335,-0.16666666666666696,0.4166666666666665,0.9354838709677418,1.2,-1,20,Caucasico/Europeo,2,Genova,1,-1,1
50,2.5,2.9166666666666665,3.125,3.125,0,-0.4166666666666665,1,0.8571428571428572,1,21,Caucasico/Europeo,2,Genova,1,1,1
51,2.75,2.9166666666666665,2.4166666666666665,2.75,-0.3333333333333335,-0.16666666666666652,0.8787878787878788,0.942857142857143,-1,21,Caucasico/Europeo,2,Genova,1,-1,1
52,2.4166666666666665,2.5833333333333335,2.0833333333333335,2.2083333333333335,-0.125,-0.16666666666666696,0.9433962264150944,0.9354838709677418,1,19,Caucasico/Europeo,2,Genova,1,1,1
53,3.75,4,2.9583333333333335,2.9583333333333335,0,-0.25,1,0.9375,-1,19,Caucasico/Europeo,1,Genova,1,-1,1
54,2,2.75,2.6666666666666665,2.7083333333333335,-0.04166666666666696,-0.75,0.9846153846153846,0.7272727272727273,1,22,Caucasico/Europeo,2,Genova,1,1,1
55,2.75,2.5833333333333335,2.9166666666666665,3.375,-0.4583333333333335,0.16666666666666652,0.8641975308641975,1.064516129032258,-1,35,Caucasico/Europeo,2,Genova,1,-1,1
56,2.8333333333333335,1,2.625,1,1.625,1.8333333333333335,2.625,2.8333333333333335,1,24,Caucasico/Europeo,1,Genova,1,1,1
57,2.6666666666666665,1.5,3,1.9583333333333333,1.0416666666666667,1.1666666666666665,1.5319148936170213,1.7777777777777777,-1,25,Caucasico/Europeo,2,Genova,1,-1,1
58,1.9166666666666667,2.0833333333333335,3,3.4166666666666665,-0.4166666666666665,-0.16666666666666674,0.8780487804878049,0.9199999999999999,1,21,Caucasico/Europeo,2,Genova,1,1,1
59,3.0833333333333335,2.9166666666666665,3,2.9583333333333335,0.04166666666666652,0.16666666666666696,1.0140845070422535,1.0571428571428572,-1,23,Caucasico/Europeo,2,Genova,1,-1,1
60,2.3333333333333335,2.0833333333333335,2.375,2.5,-0.125,0.25,0.95,1.1199999999999999,1,20,Caucasico/Europeo,2,Genova,1,1,1
61,2.6666666666666665,2.25,2.7916666666666665,2.5416666666666665,0.25,0.4166666666666665,1.098360655737705,1.1851851851851851,-1,27,Caucasico/Europeo,2,Genova,1,-1,1
62,2.9166666666666665,3,2.5,2.7916666666666665,-0.2916666666666665,-0.08333333333333348,0.8955223880597015,0.9722222222222222,1,21,Caucasico/Europeo,2,Genova,1,1,1
63,2.3333333333333335,3,2.4583333333333335,2.5,-0.04166666666666652,-0.6666666666666665,0.9833333333333334,0.7777777777777778,-1,21,Caucasico/Europeo,2,Genova,1,-1,1
64,3.6666666666666665,4,3.75,4,-0.25,-0.3333333333333335,0.9375,0.9166666666666666,1,21,Altro,2,Genova,1,1,1
65,2.5833333333333335,2.5,2.625,2.7083333333333335,-0.08333333333333348,0.08333333333333348,0.9692307692307692,1.0333333333333334,-1,20,Caucasico/Europeo,2,Genova,1,-1,1
66,2.5,2.5833333333333335,2.4583333333333335,2.5416666666666665,-0.08333333333333304,-0.08333333333333348,0.9672131147540984,0.9677419354838709,1,20,Caucasico/Europeo,2,Genova,1,1,1
67,2.6666666666666665,2.25,3,2.625,0.375,0.4166666666666665,1.1428571428571428,1.1851851851851851,-1,21,Caucasico/Europeo,2,Genova,1,-1,1
68,2.6666666666666665,2.4166666666666665,2.7083333333333335,2.5416666666666665,0.16666666666666696,0.25,1.0655737704918034,1.103448275862069,1,20,Caucasico/Europeo,2,Genova,1,1,1
69,2.4166666666666665,2.8333333333333335,3,3.25,-0.25,-0.41666666666666696,0.9230769230769231,0.8529411764705881,-1,22,Caucasico/Europeo,2,Genova,1,-1,1
70,2.3333333333333335,1.8333333333333333,2.5,2.3333333333333335,0.16666666666666652,0.5000000000000002,1.0714285714285714,1.272727272727273,1,23,Caucasico/Europeo,2,Genova,1,1,1
71,2.25,2.1666666666666665,1.9583333333333333,1.9166666666666667,0.04166666666666652,0.08333333333333348,1.0217391304347825,1.0384615384615385,-1,20,Caucasico/Europeo,2,Genova,1,-1,1
72,2.6666666666666665,2.5833333333333335,3.0416666666666665,2.5833333333333335,0.45833333333333304,0.08333333333333304,1.1774193548387095,1.032258064516129,1,20,Caucasico/Europeo,1,Genova,1,1,1
73,3,3.1666666666666665,3.7083333333333335,3.6666666666666665,0.04166666666666696,-0.16666666666666652,1.0113636363636365,0.9473684210526316,-1,21,Caucasico/Europeo,1,Genova,1,-1,1
74,2.75,2.25,2.7083333333333335,2.9166666666666665,-0.20833333333333304,0.5,0.9285714285714287,1.2222222222222223,1,18,Caucasico/Europeo,2,Genova,1,1,1
75,2.3333333333333335,3,2.875,3.3333333333333335,-0.4583333333333335,-0.6666666666666665,0.8624999999999999,0.7777777777777778,-1,20,Caucasico/Europeo,1,Genova,1,-1,1
76,2.5833333333333335,2.4166666666666665,2.7916666666666665,2.375,0.4166666666666665,0.16666666666666696,1.175438596491228,1.0689655172413794,1,19,Caucasico/Europeo,1,Genova,1,1,1
77,2.25,2.5833333333333335,2.4583333333333335,2.5833333333333335,-0.125,-0.3333333333333335,0.9516129032258065,0.8709677419354839,-1,20,Caucasico/Europeo,2,Genova,1,-1,1
78,2.25,2.4166666666666665,2.4583333333333335,3.3333333333333335,-0.875,-0.16666666666666652,0.7375,0.9310344827586208,1,19,Caucasico/Europeo,2,Genova,1,1,1
79,2.8333333333333335,2.8333333333333335,2.7083333333333335,3,-0.2916666666666665,0,0.9027777777777778,1,-1,20,Caucasico/Europeo,2,Genova,1,-1,1
80,2.25,2.5,2.0833333333333335,2.5416666666666665,-0.45833333333333304,-0.25,0.8196721311475411,0.9,1,19,Caucasico/Europeo,2,Genova,1,1,1
81,2,2.1666666666666665,2.9583333333333335,3.0416666666666665,-0.08333333333333304,-0.16666666666666652,0.9726027397260275,0.9230769230769231,-1,19,Africano,2,Genova,1,-1,1
82,2.3333333333333335,2.25,2.3333333333333335,2.125,0.20833333333333348,0.08333333333333348,1.0980392156862746,1.0370370370370372,1,NA,Caucasico/Europeo,2,Genova,1,1,1
83,2.5833333333333335,3.0833333333333335,2.7083333333333335,3.0833333333333335,-0.375,-0.5,0.8783783783783784,0.8378378378378378,-1,19,Caucasico/Europeo,2,Genova,1,-1,1
84,2.3333333333333335,2.4166666666666665,2.2916666666666665,2.4583333333333335,-0.16666666666666696,-0.08333333333333304,0.9322033898305083,0.9655172413793105,1,19,Caucasico/Europeo,1,Genova,1,1,1
85,3.1666666666666665,3,3.2083333333333335,2.7083333333333335,0.5,0.16666666666666652,1.1846153846153846,1.0555555555555556,-1,22,Caucasico/Europeo,2,Genova,1,-1,1
86,1.4166666666666667,2.9166666666666665,2.8333333333333335,2.8333333333333335,0,-1.4999999999999998,1,0.48571428571428577,1,21,Caucasico/Europeo,2,Genova,1,1,1
87,2.1666666666666665,2.25,2.375,2.5416666666666665,-0.16666666666666652,-0.08333333333333348,0.9344262295081968,0.9629629629629629,-1,22,Caucasico/Europeo,2,Genova,1,-1,1
88,2.0833333333333335,2.1666666666666665,2.5,2.5833333333333335,-0.08333333333333348,-0.08333333333333304,0.9677419354838709,0.9615384615384617,1,20,Caucasico/Europeo,2,Genova,1,1,1
89,2.25,1.5,2.9166666666666665,3.0833333333333335,-0.16666666666666696,0.75,0.9459459459459458,1.5,-1,19,Caucasico/Europeo,1,Genova,1,-1,1
90,2.5,2.9166666666666665,2.5,2.9166666666666665,-0.4166666666666665,-0.4166666666666665,0.8571428571428572,0.8571428571428572,1,20,Caucasico/Europeo,2,Genova,1,1,1
91,2.6666666666666665,2.4166666666666665,3.0833333333333335,2.5833333333333335,0.5,0.25,1.1935483870967742,1.103448275862069,-1,20,Altro,2,Genova,1,-1,1
92,2.6666666666666665,2.5,3.0416666666666665,3.3333333333333335,-0.29166666666666696,0.16666666666666652,0.9124999999999999,1.0666666666666667,1,19,Caucasico/Europeo,1,Genova,1,1,1
93,2.3333333333333335,2.4166666666666665,2.7083333333333335,1.9166666666666667,0.7916666666666667,-0.08333333333333304,1.4130434782608696,0.9655172413793105,-1,20,Caucasico/Europeo,1,Genova,1,-1,1
94,2.1666666666666665,2,2.6666666666666665,2,0.6666666666666665,0.16666666666666652,1.3333333333333333,1.0833333333333333,1,27,Caucasico/Europeo,2,Genova,1,1,1
95,2.4166666666666665,2.5,2.7083333333333335,2.4583333333333335,0.25,-0.08333333333333348,1.1016949152542372,0.9666666666666666,-1,20,Caucasico/Europeo,1,Genova,1,-1,1
96,3.25,3.3333333333333335,3.625,3.875,-0.25,-0.08333333333333348,0.9354838709677419,0.975,1,20,Caucasico/Europeo,1,Genova,1,1,1
97,2.9166666666666665,3.0833333333333335,3.3333333333333335,3.3333333333333335,0,-0.16666666666666696,1,0.9459459459459458,-1,18,Caucasico/Europeo,1,Genova,1,-1,1
98,2.3333333333333335,2.5833333333333335,2.9166666666666665,2.875,0.04166666666666652,-0.25,1.0144927536231882,0.9032258064516129,1,20,Caucasico/Europeo,1,Genova,1,1,1
99,2.7916666666666665,2.625,2.6041666666666665,2.5208333333333335,0.08333333333333304,0.16666666666666652,1.0330578512396693,1.0634920634920635,-1,20,Caucasico/Europeo,1,Genova,1,-1,1
100,2.9166666666666665,2.6666666666666665,2.4166666666666665,2.5416666666666665,-0.125,0.25,0.9508196721311475,1.09375,1,20,Caucasico/Europeo,1,Genova,1,1,1
101,2.75,2.25,2.7083333333333335,2.7916666666666665,-0.08333333333333304,0.5,0.9701492537313434,1.2222222222222223,-1,20,Caucasico/Europeo,1,Genova,1,-1,1
102,2.8333333333333335,2.75,2.6666666666666665,2.4583333333333335,0.20833333333333304,0.08333333333333348,1.0847457627118642,1.0303030303030303,1,21,Caucasico/Europeo,2,Genova,1,1,1
103,2.25,2.25,2.7916666666666665,1.8333333333333333,0.9583333333333333,0,1.5227272727272727,1,-1,24,Caucasico/Europeo,1,Genova,1,-1,1
104,2.5,2.3333333333333335,2.6666666666666665,1.8333333333333333,0.8333333333333333,0.16666666666666652,1.4545454545454546,1.0714285714285714,1,19,Caucasico/Europeo,1,Genova,1,1,1
105,2.3333333333333335,1.5833333333333333,2.7916666666666665,2.5,0.2916666666666665,0.7500000000000002,1.1166666666666667,1.473684210526316,-1,21,Caucasico/Europeo,1,Genova,1,-1,1
106,2.5833333333333335,2.1666666666666665,2.4583333333333335,2.375,0.08333333333333348,0.41666666666666696,1.0350877192982457,1.1923076923076925,1,22,Caucasico/Europeo,1,Genova,1,1,1
107,2.5,1.75,2.4166666666666665,2.0416666666666665,0.375,0.75,1.183673469387755,1.4285714285714286,-1,21,Caucasico/Europeo,1,Genova,1,-1,1
108,2.5,2.4166666666666665,2.7916666666666665,3,-0.20833333333333348,0.08333333333333348,0.9305555555555555,1.0344827586206897,1,21,Caucasico/Europeo,2,Genova,1,1,1
109,3.25,3.5,3.375,3.6666666666666665,-0.2916666666666665,-0.25,0.9204545454545455,0.9285714285714286,-1,21,Caucasico/Europeo,2,Genova,1,-1,1
110,3.9166666666666665,3.6666666666666665,3.7916666666666665,3.5416666666666665,0.25,0.25,1.0705882352941176,1.0681818181818181,1,20,Caucasico/Europeo,2,Genova,1,1,1
111,2.4166666666666665,2.5833333333333335,2,2.5,-0.5,-0.16666666666666696,0.8,0.9354838709677418,-1,19,Caucasico/Europeo,2,Genova,1,-1,1
112,2.5833333333333335,2.5,2.7083333333333335,2.8333333333333335,-0.125,0.08333333333333348,0.9558823529411765,1.0333333333333334,1,19,Caucasico/Europeo,2,Genova,1,1,1
113,2.3333333333333335,2.75,3.7916666666666665,3.7916666666666665,0,-0.4166666666666665,1,0.8484848484848485,-1,28,Caucasico/Europeo,1,Genova,1,-1,1
114,2.0833333333333335,3.0833333333333335,2.4166666666666665,3.1666666666666665,-0.75,-1,0.7631578947368421,0.6756756756756757,1,20,Caucasico/Europeo,2,Genova,1,1,1
115,2.1666666666666665,2.8333333333333335,2.125,2.7083333333333335,-0.5833333333333335,-0.666666666666667,0.7846153846153846,0.7647058823529411,-1,29,Caucasico/Europeo,2,Genova,1,-1,1
116,3.0833333333333335,2,2.5416666666666665,2.5833333333333335,-0.04166666666666696,1.0833333333333335,0.9838709677419354,1.5416666666666667,1,21,Caucasico/Europeo,2,Genova,1,1,1
117,2.3333333333333335,1.8333333333333333,2.5,2.0833333333333335,0.4166666666666665,0.5000000000000002,1.2,1.272727272727273,-1,19,Caucasico/Europeo,2,Genova,1,-1,1
118,2.4166666666666665,2.9166666666666665,2.4583333333333335,3.0416666666666665,-0.583333333333333,-0.5,0.8082191780821919,0.8285714285714285,1,19,Caucasico/Europeo,2,Genova,1,1,1
119,2.8333333333333335,2.0833333333333335,1.8333333333333333,1.75,0.08333333333333326,0.75,1.0476190476190477,1.3599999999999999,-1,19,Caucasico/Europeo,2,Genova,1,-1,1
120,3.5833333333333335,2.25,3,2,1,1.3333333333333335,1.5,1.5925925925925926,1,19,Caucasico/Europeo,2,Genova,1,1,1
121,2.3333333333333335,1.4166666666666667,2.4583333333333335,2.125,0.3333333333333335,0.9166666666666667,1.1568627450980393,1.6470588235294117,-1,20,Caucasico/Europeo,2,Genova,1,-1,1
122,2.1666666666666665,2.6666666666666665,2.5833333333333335,2.5416666666666665,0.04166666666666696,-0.5,1.0163934426229508,0.8125,1,20,Caucasico/Europeo,2,Genova,1,1,1
123,2.0833333333333335,2.3333333333333335,2.2916666666666665,2.5,-0.20833333333333348,-0.25,0.9166666666666666,0.8928571428571429,-1,21,Caucasico/Europeo,1,Genova,1,-1,1
124,2.3333333333333335,2.4166666666666665,2.5416666666666665,2.9166666666666665,-0.375,-0.08333333333333304,0.8714285714285714,0.9655172413793105,1,19,Caucasico/Europeo,2,Genova,1,1,1
125,2.8333333333333335,3,2.4583333333333335,2.9166666666666665,-0.45833333333333304,-0.16666666666666652,0.842857142857143,0.9444444444444445,-1,21,Caucasico/Europeo,1,Genova,1,-1,1
126,2.0833333333333335,2.4166666666666665,2.0833333333333335,2.5,-0.4166666666666665,-0.33333333333333304,0.8333333333333334,0.8620689655172415,1,21,Caucasico/Europeo,2,Genova,1,1,1
127,2.6666666666666665,2.8333333333333335,2.875,2.875,0,-0.16666666666666696,1,0.9411764705882352,-1,21,Caucasico/Europeo,2,Genova,1,-1,1
128,2.3333333333333335,2.0833333333333335,2.625,2.4583333333333335,0.16666666666666652,0.25,1.0677966101694916,1.1199999999999999,1,20,Caucasico/Europeo,1,Genova,1,1,1
129,2.75,1.75,3.0833333333333335,2.25,0.8333333333333335,1,1.3703703703703705,1.5714285714285714,-1,19,Caucasico/Europeo,1,Genova,1,-1,1
130,2.4166666666666665,2.3333333333333335,2.9583333333333335,2.8333333333333335,0.125,0.08333333333333304,1.0441176470588236,1.0357142857142856,1,19,Caucasico/Europeo,1,Genova,1,1,1
131,2.4166666666666665,2.3333333333333335,2.9583333333333335,2.5833333333333335,0.375,0.08333333333333304,1.1451612903225807,1.0357142857142856,-1,19,Caucasico/Europeo,2,Genova,1,-1,1
132,2.5,2.4166666666666665,2.4583333333333335,3.0416666666666665,-0.583333333333333,0.08333333333333348,0.8082191780821919,1.0344827586206897,1,20,Caucasico/Europeo,2,Genova,1,1,1
133,2.75,3.3333333333333335,3.8333333333333335,3.7916666666666665,0.04166666666666696,-0.5833333333333335,1.0109890109890112,0.825,-1,20,Caucasico/Europeo,2,Genova,1,-1,1
134,3,3,2,2.0416666666666665,-0.04166666666666652,0,0.979591836734694,1,1,18,Caucasico/Europeo,2,Genova,1,1,1
135,2,2.4166666666666665,1.9583333333333333,2.3333333333333335,-0.3750000000000002,-0.4166666666666665,0.8392857142857142,0.8275862068965518,-1,20,Caucasico/Europeo,1,Genova,1,-1,1
201,1.8333333333333333,1.8333333333333333,2.375,2.7916666666666665,-0.4166666666666665,0,0.8507462686567164,1,-1,21,Altro,2,Milan,1,-1,1
202,2.4166666666666665,2.9166666666666665,2.75,3.0833333333333335,-0.3333333333333335,-0.5,0.8918918918918919,0.8285714285714285,1,26,Caucasico,2,Milan,1,1,1
203,2.5,2.5,2.4583333333333335,2.7916666666666665,-0.33333333333333304,0,0.8805970149253732,1,-1,25,Altro,2,Milan,1,-1,1
204,2.4166666666666665,2.1666666666666665,2.375,2.5,-0.125,0.25,0.95,1.1153846153846154,1,20,Altro,2,Milan,1,1,1
205,2.75,2.3333333333333335,2.4166666666666665,2.5416666666666665,-0.125,0.4166666666666665,0.9508196721311475,1.1785714285714286,-1,22,Caucasico,1,Milan,1,-1,1
206,2.6666666666666665,2.1666666666666665,2.5,2.5416666666666665,-0.04166666666666652,0.5,0.9836065573770493,1.2307692307692308,1,22,Caucasico,2,Milan,1,1,1
207,2.1666666666666665,2.0833333333333335,3.3333333333333335,3.0416666666666665,0.29166666666666696,0.08333333333333304,1.0958904109589043,1.0399999999999998,-1,27,Caucasico,2,Milan,1,-1,1
208,3.6666666666666665,3.25,3.4583333333333335,2.8333333333333335,0.625,0.4166666666666665,1.2205882352941175,1.1282051282051282,1,22,Caucasico,2,Milan,1,1,1
209,2.75,2.75,2.5,2.5,0,0,1,1,-1,24,Caucasico,1,Milan,1,-1,1
210,2.3333333333333335,2.4166666666666665,2.7916666666666665,2.4166666666666665,0.375,-0.08333333333333304,1.1551724137931034,0.9655172413793105,1,24,Caucasico,2,Milan,1,1,1
211,2.1666666666666665,2.5,2.6666666666666665,2.5833333333333335,0.08333333333333304,-0.3333333333333335,1.032258064516129,0.8666666666666666,-1,24,Caucasico,2,Milan,1,-1,1
212,2.9166666666666665,3,2.9583333333333335,3,-0.04166666666666652,-0.08333333333333348,0.9861111111111112,0.9722222222222222,1,23,Altro,1,Milan,1,1,1
213,2.8333333333333335,2.5,3.2083333333333335,3.6666666666666665,-0.45833333333333304,0.3333333333333335,0.8750000000000001,1.1333333333333333,-1,25,Altro,1,Milan,1,-1,1
214,2.9166666666666665,2.75,3,2.375,0.625,0.16666666666666652,1.263157894736842,1.0606060606060606,1,31,Caucasico,2,Milan,1,1,1
215,2.6666666666666665,2.6666666666666665,3.4166666666666665,3.375,0.04166666666666652,0,1.0123456790123457,1,-1,22,Caucasico,2,Milan,1,-1,1
216,2.8333333333333335,2.9166666666666665,1.875,2.375,-0.5,-0.08333333333333304,0.7894736842105263,0.9714285714285715,1,23,Caucasico,1,Milan,1,1,1
217,2.3333333333333335,2.5833333333333335,2.6666666666666665,2.5833333333333335,0.08333333333333304,-0.25,1.032258064516129,0.9032258064516129,-1,23,Caucasico,1,Milan,1,-1,1
218,2.4166666666666665,2.5,3.7916666666666665,3.875,-0.08333333333333348,-0.08333333333333348,0.9784946236559139,0.9666666666666666,1,20,Altro,2,Milan,1,1,1
219,2.3333333333333335,1.25,2.6666666666666665,2.25,0.4166666666666665,1.0833333333333335,1.1851851851851851,1.8666666666666667,-1,19,Altro,2,Milan,1,-1,1
220,2.4166666666666665,2.0833333333333335,2.625,2.7916666666666665,-0.16666666666666652,0.33333333333333304,0.9402985074626866,1.16,1,22,Altro,2,Milan,1,1,1
221,2.6666666666666665,2.25,2.5416666666666665,2.75,-0.20833333333333348,0.4166666666666665,0.9242424242424242,1.1851851851851851,-1,25,Caucasico,2,Milan,1,-1,1
222,2.8333333333333335,2.75,2.9583333333333335,2.6666666666666665,0.29166666666666696,0.08333333333333348,1.1093750000000002,1.0303030303030303,1,24,Altro,2,Milan,1,1,1
223,2.25,2.0833333333333335,2.5416666666666665,2.5,0.04166666666666652,0.16666666666666652,1.0166666666666666,1.0799999999999998,-1,24,Caucasico,1,Milan,1,-1,1
224,2.4166666666666665,2.5,2.6666666666666665,2.375,0.2916666666666665,-0.08333333333333348,1.1228070175438596,0.9666666666666666,1,30,Caucasico,1,Milan,1,1,1
225,2,1.9166666666666667,2.375,2,0.375,0.08333333333333326,1.1875,1.0434782608695652,-1,21,Caucasico,2,Milan,1,-1,1
226,2.6666666666666665,2.5,2.2916666666666665,2.5833333333333335,-0.29166666666666696,0.16666666666666652,0.8870967741935483,1.0666666666666667,1,20,Caucasico,2,Milan,1,1,1
227,2.3333333333333335,1.5,2.6666666666666665,2.625,0.04166666666666652,0.8333333333333335,1.0158730158730158,1.5555555555555556,-1,19,Caucasico,1,Milan,1,-1,1
228,2.1666666666666665,1.6666666666666667,2.5,2.4583333333333335,0.04166666666666652,0.4999999999999998,1.0169491525423728,1.2999999999999998,1,20,Caucasico,1,Milan,1,1,1
229,2.6666666666666665,2.25,2.5416666666666665,1.9583333333333333,0.5833333333333333,0.4166666666666665,1.297872340425532,1.1851851851851851,-1,23,Caucasico,1,Milan,1,-1,1
230,3.1666666666666665,2,2.7083333333333335,2.5,0.20833333333333348,1.1666666666666665,1.0833333333333335,1.5833333333333333,1,23,Altro,2,Milan,1,1,1
231,2.5,2.75,2.5833333333333335,2.5833333333333335,0,-0.25,1,0.9090909090909091,-1,19,Caucasico,1,Milan,1,-1,1
232,2.5833333333333335,2.4166666666666665,2.6666666666666665,2.5,0.16666666666666652,0.16666666666666696,1.0666666666666667,1.0689655172413794,1,19,Caucasico,1,Milan,1,1,1
233,2.75,2.3333333333333335,3.1666666666666665,3.4583333333333335,-0.29166666666666696,0.4166666666666665,0.9156626506024096,1.1785714285714286,-1,20,Caucasico,1,Milan,1,-1,1
234,2.6666666666666665,2.5833333333333335,2.7916666666666665,3.125,-0.3333333333333335,0.08333333333333304,0.8933333333333333,1.032258064516129,1,23,Altro,2,Milan,1,1,1
